id,treatment_id,date,reason_for_taking,reviewer_info,effectiveness,easeofuse,satsfaction,comment,people_find_helpful
20,1,3/9/2013 11:52:32 AM,Other,"mediamonger, 45-54 Female  on Treatment for 1 to 6 months (Consumer)",5,5,5,I normally buy the raw herb and take it with eluethero root as traditionally used for immune boosting. I do 3/4 teaspoon twice a day (morning and noon b/c it will wake you up a bit) in hot tea.,20
21,1,2/25/2013 8:33:36 PM,General Health &amp; Wellness,"Stephen, 45-54 Male  on Treatment for less than 1 month (Consumer)",4,5,5,,17
22,1,2/21/2013 10:09:40 PM,Colds and flu,55-64 Male  on Treatment for less than 1 month,4,5,5,i have been taking astragalus for year's and it always been good for me,4
23,1,9/26/2012 1:17:30 PM,Hayfever,"George D., 75 or over Male  on Treatment for 10 years or more (Consumer)",5,4,5,"I suffered all my life from Hay fever. I took anti hystamines for decades.I have now found Astragalus, echinacia and ""Host Defense's Mycommunity"" very effective. I was taking Host Defense as hope it was a cancer preventer when I discovered I did not get hay fever any more. I later tried Astragalus and echinacia. ",4
24,1,4/28/2012 11:47:13 PM,General Health &amp; Wellness,"Kjmk31, 45-54 Female  on Treatment for less than 1 month (Consumer)",1,3,1,This seems to cause discomfort when I breath. not sure if it's because I have asthma or hashimotos thyroid. ,23
25,1,4/5/2012 2:07:08 AM,General Health &amp; Wellness,"AprilBlue, 25-34 Female  on Treatment for 6 months to less than 1 year (Consumer)",5,5,4,"This is a great supplement. I started taking it because of it's effects on telomere shortening. It has subsequently lowered my allergic reactions, sped up my healing, and strengthened my immune system. 
My favorite supplement! Go for a good brand. :D",70
26,1,1/27/2012 1:35:23 PM,Cancer chemotherapy side effects,"Darla, 45-54 Female  on Treatment for 2 to less than 5 years (Consumer)",5,5,5,"I was going through treatment for ovairian cancer and found that astragalus combo helped with my energy levels. I also feel that it helped strengthen my immune system.
I highly recommend this product to anyone that is under going chemo treatment!!!!! It was thanks to my sister-in-law, she is a herbalist and sent this product to me. ",16
27,1,12/7/2011 9:02:05 PM,Common cold,,2,3,2,yip,3
28,1,10/6/2011 8:49:46 PM,Other,"Paul, 55-64 Male  on Treatment for 1 to 6 months (Consumer)",4,5,5,"I first heard of telomerase in connection with the mice that were genetically altered to exclude telomerase...and when they were infused with same, it reset their bio clocks.

I researched ta65 and astragalus, and not being able to afford ta65, I began taking 4000 mg astragalus extract, five months ago.

General well being, no illness, despite exposure to several rhinoviruses at work, increased energy level, better sleep, and most amazing to me, my beard started coming in black, slowly--being I am blonde and starting to grey, previously, I find this a confirmation of the effects desired.",42
29,1,8/27/2011 5:15:49 PM,General Health &amp; Wellness,"astragalumen,  on Treatment for less than 1 month (Consumer)",5,5,5,"I am taking astragalus for its adaptogen and antiaging properties. I have had amazing improvements with enlarged prostate. Astragalus worked much better than a prescription medicine that I had tried for the e.p. 

My energy is somewhat improved. Also, I am experiencing some improvement in restless leg syndrome which I have sufferred from for most of my adult life. The relief has been comparable to the relief I saw with the Parkinson prescription medicine that I was taking at one time for the RLS. 

I am taking around 5 grams of the astragalus, a day. I take it with meals. ",54
30,1,2/16/2011 1:57:19 PM,General Health &amp; Wellness,"sdkmy, 45-54 Male  on Treatment for 2 to less than 5 years (Consumer)",3,5,4,"After taking astragalus for sometime, I have not been sick as often like I used to be. Fewer sore throats and faster healing of bodily injuries.",38
31,1,2/9/2011 11:14:59 PM,Common cold,"chefy, 45-54 Female  on Treatment for 5 to less than 10 years (Consumer)",5,5,5,at the very onset of a cold i take as directed on bottle and it either completely knocks it out immediately OR cuts duration and severity dramatically,15
32,1,2/8/2011 10:04:27 AM,Cancer,"indn178, 65-74 Male  on Treatment for 1 to 6 months (Consumer)",5,5,5,I have new hair growth on my head and my gray hair is turning to salt and pepper. The new hair is dark in color. No other side effects.,11
33,1,2/3/2011 3:27:45 PM,Allergic rhinitis (hayfever),25-34 Male  on Treatment for 6 months to less than 1 year (Consumer),3,3,4,good,11
34,1,2/1/2011 11:36:16 AM,Allergic rhinitis (hayfever),25-34 Male  on Treatment for 6 months to less than 1 year (Consumer),3,3,4,good,3
35,1,2/1/2011 11:28:42 AM,Allergic rhinitis (hayfever),25-34 Male  on Treatment for 6 months to less than 1 year (Consumer),3,3,4,good,2
36,1,2/1/2011 11:21:17 AM,Allergic rhinitis (hayfever),25-34 Male  on Treatment for 6 months to less than 1 year (Consumer),3,3,4,good,4
37,1,2/24/2010 3:11:45 PM,Respiratory tract infections,,4,4,4,"Family was sick with bronchitis and I took as a precaution. Already had dry sore throat, but after 2 doses I was symptom free! ",20
38,2,8/8/2018 10:51:10 PM,Low back pain,"sleepylamby, 19-24 Female  on Treatment for less than 1 month (Consumer)",5,5,5,"I used a capsicum sticky patch after experiencing intense abdominal pain from an IUD insertion. This is the only treatment that makes me feel normal. I highly recommend for any pain caused by menstrual cramps and/or IUD. Cheap, portable and very effective. ",0
39,2,5/28/2017 7:25:52 PM,Other,"Bad Grammar, 55-64 Male  on Treatment for 10 years or more (Consumer)",1,1,1,Bad grammar ,1
40,2,10/12/2016 2:15:58 PM,Allergic rhinitis (hayfever),55-64 Female  on Treatment for 1 to less than 2 years (Consumer),4,4,4,Allergy Buster nasal spray is a wonderful product unfortunately it has been discontinued,0
41,2,5/18/2016 7:25:08 PM,General Health &amp; Wellness,"Arnie, 65-74 Male  on Treatment for less than 1 month (Consumer)",3,3,1,"After taking for a short while i experienced burning during urination and a continued burning in penis afterwards, extremely uncomfortable, will not use again",0
42,2,4/24/2016 5:19:47 PM,Peripheral neuropathy,"Lilly, 65-74 on Treatment for 2 to less than 5 years (Consumer)",1,1,1,"I have tried using capsicum in various forms (including a customized cream my doctor and I agreed was worth a try) for peripheral neuropathy in feet and hands.   I can say without doubt that capsicum products do not work for me.   I have even gone back to trying capsicum products several times for weeks even months in the hopes of it improving the pain, and it does not.  I think capsicum products are more a case of a psychological approach to nerve pain.  I also think the manufacturers are ""cashing in"" on desperate people in pain!",0
43,2,3/22/2016 11:07:23 AM,Migraine headache,"Ausanil - Capsaicin, 55-64 on Treatment for less than 1 month (Consumer)",5,5,5,"Amazingly helpful, I suffer from chronic migraine and I am looking for anything to help me function on a daily basis. Stumbled on ""Ausanil"" by accident and very glad I did. Relieve probably 75-80% of the migraine pain quickly, 1-2 minutes and stays gone for over an hour or more. Nasal burning and eye watering are uncomfortable and unpleasant but I will do almost anything to ease the headache symptoms. Good product and very helpful.",1
44,2,4/12/2015 6:41:26 PM,Other,"gb, 35-44 Male  on Treatment for less than 1 month (Consumer)",3,4,3,"Was interested in increasing circulation in extremities in cold weather.
Used hot pepper approximately 1/8 teaspoon a day for couple of days at a time.
Experienced somewhat noticeable more warmth in extremities, also mild laxative results.
",10
45,2,2/19/2015 11:41:32 AM,Other,"Lorna Stephens, 45-54 Female  on Treatment for 1 to 6 months (Consumer)",5,5,5,This is a miracle. It has helped me with nerve pain and my blood pressure has dropped so much that I no longer need medication.,43
46,2,11/17/2014 7:01:37 PM,Other,25-34 Male  on Treatment for less than 1 month (Consumer),5,5,5,"Excellent for resolving sporadic heart arrhythmia.  1/4 teaspoon in organic apple vinegar, lemon and sweetened with molasses, mixed with a little hot water.  Simply used the raw spice.",20
47,2,9/5/2014 3:00:12 PM,Other,45-54 Female  on Treatment for less than 1 month (Consumer),4,5,5,Used 4 ounces of African Red Bird Pepper for bed bugs in a apartment.,8
48,2,9/3/2014 10:19:39 AM,Other,55-64 Female  on Treatment for less than 1 month (Consumer),5,5,5,"Hi! I have atherosclerosis in my tumb and it is chronic for using the mouse for 25 years or so.  The solution was cortisone injection, but I look at what was offered in the drugstore and bought  Lakota for Arthritis Roll On tube.  The pain is almost gone and the movement of my tumb which was very restricted has improved 90%.  I would recommend to try this product before going for Cortisone injection",11
49,2,8/8/2014 5:09:43 PM,Pain,35-44 Female  on Treatment for less than 1 month (Consumer),5,5,5,"Put on a bandaid on a big, painful infected cut on my foot. Killed pain immediately. Killed infection in 2-3 days. I used the cayenne pepper powder (organic) that you cook with.",1
50,2,5/24/2014 8:42:56 PM,Back pain,65-74 Male  (Consumer),5,5,5,,1
51,2,12/4/2013 4:13:27 PM,Neuropathy,75 or over Female  (Consumer),5,5,5,"Liv/relief is a topical cream I use it 2 to 4 times a day to help stop the burning, Jackie orr",3
52,2,5/8/2013 1:35:46 PM,Other,"michael koeller, 65-74 Male  on Treatment for less than 1 month (Consumer)",4,5,4,"i have my knees becoming weak, right knee very bad and strength exiting, same for left knee, but not near as bad, still supportive. Numerous doctors will not diagnoss the illness.  Now your Capsicum has been perscribed and uncomfortable to apply penetrates for additional control and healing.",3
53,2,4/12/2013 1:53:38 AM,Back ache,"lala, 45-54 Female  on Treatment for less than 1 month (Consumer)",5,5,5,"I am into hour four of my Capsicum patch for lower back ache. My back is tingly and seems free from pain. I am about to go to bed, and hope that I will get some deep sleep. Can't see why I won't sleep, as my back is not in pain, as it often is right before bed. ",1
54,2,1/7/2013 1:59:36 PM,Back pain,55-64 Female  on Treatment for less than 1 month (Consumer),5,5,5,"Didn't want to take Vicodin, so I took 10 Alleve tablets daily. Capsicum patches applied to my back took almost all the pain away and I could function much better than the OTC oral medications I tried.",6
55,2,5/11/2012 4:05:58 PM,Back pain,"TrueStar, 25-34 Female  on Treatment for 5 to less than 10 years (Consumer)",5,5,4,"Only people with very strong pain and able to stand the spicy hot of capsicum shall use it. Most will dislike it's effect and if that is so it is good for them as they can get ""weaker"" products as over years of using those weaker products our body get used to them and doesnt react to them anymore.
I have slip disc and hip shifted since young so been using pain relieving cream, lotion and plaster for years. This is only working products for me, havent come across stronger product than this. But this product being too strong will not suit people who can manage pain with ""weaker"" products.",6
56,2,3/13/2012 10:00:34 PM,Migraine headache,55-64 Female  on Treatment for 1 to 6 months (Consumer),4,3,4,"I suffer chronic migraines (more than 10 days a month) and have to be careful about taking too much medication.  I was surprised, but this works very well for me in heading off a headache when it is first starting.  ",4
57,2,2/9/2012 1:44:15 PM,General Health &amp; Wellness,"ricklondon, 55-64 Male  on Treatment for 1 to less than 2 years (Consumer)",5,3,5,"In 2001 I had my 1st major heart attack. Didn't learn my lesson; in 2009 had another and now have 3 stents in my heart. However 2 years ago getting to the kitchen or br was a chore. Now I'm mountain hiking 5-8 miles a week. I'm vegan. I only take cayenne tincture 200,000 heat units (the 30-40k units did nothing). I've added apple cider vinegar and some other tinctures. Have switched to organic vegan foods with no GMO's no gluten no chemicals. I am more active and productive now than I was at 25. I'm 57.  Just my 2cents. (PS I can't tell you if the Cayenne Tincture ""did the trick""; but it and the cat's claw tincture (TOA-free cats claw or Samento) was my 1st change.  I strongly suggest it. I'm tired of losing my friends to heart disease. Sincerely, Rick London Londons Times Cartoons www.LTCartoons.com",8
58,2,1/23/2012 12:04:46 PM,Back ache,"rom832, 45-54 Male  on Treatment for less than 1 month (Consumer)",4,4,4,I use a patch that sticks on my back easily and heats it up quite nicely and hot.,3
59,2,12/12/2011 2:32:28 PM,General Health &amp; Wellness,55-64 Male  on Treatment for 1 to less than 2 years (Consumer),5,5,5,Cayenne has helped my panic attacks and overall cardio and feelings of wellbeing.,3
60,2,11/9/2011 1:04:07 AM,Neuropathic pain,Male  on Treatment for 6 months to less than 1 year (Consumer),4,3,3,"Capsaicin has worked for me to control episodes of nueropathy pain after it has begun. While I know of no way to use it to ""prevent"" episodes, it is very effective in ending an episode once it has begun. Instead of tolerating waves of pain for 20-30 minutes, the waves become less intense immediately after application and are gone within 5 minutes or so.",6
61,2,7/28/2011 11:06:24 PM,Other,"holaerica, 25-34 Female  on Treatment for less than 1 month (Consumer)",4,4,4,"I woke up with a horrible sore throat and went searching for ideas for home remedies. I found several articles that suggested either gargling with cayenne mixed with water, or making a drink with hot water, lemon juice, honey and cayenne. I ended up just mixing about half a teaspoon of cayenne powder from my spice rack with a cup of hot water and sipping it like tea. I couldn't believe it, but much of the pain is gone and I have been coughing less when I drink it. Definitely worked for me, plus it is supposed to have a bunch of other health benefits anyway, so you don't have anything to lose!",10
62,2,7/19/2011 11:42:05 PM,Fibromyalgia,"Liz, 45-54 Female  on Treatment for 1 to 6 months (Consumer)",5,4,5,Capsicum works really well on trigger point pain - better than narcotics or anti-depressants for me. It tingles & generates some heat on site. NO SMELL! :-) May need help to apply it on hard to reach spots and definitely buy it as cream for FM use.  Over time my trigger points have seemed to settle down - from couldn't-stand-the-slightest-touch to I-don't-cringe-too-badly when someone who doesn't know pats my shoulder - it's progress.,1
63,2,7/13/2011 2:10:09 AM,Allergic rhinitis (hayfever),"Jesse S. Tahoe, 25-34 Male  on Treatment for less than 1 month (Consumer)",5,5,5,"I've tried ever single option it the book when it comes to treating my sinus inflammation aka allergic rhinitis, and this is the ONLY thing that has ever worked for me. I have been using Veramyst for the last 3 years, as prescribed, which is a powerful nasal steriod, and this stuff works just as well, if not better. The only down side is that it burns a little when you first spray it in your nose, but it goes away quickly and all of the sudden, BOOM!! you can breath. Stuff is just chili pepper partially purified, its good, don't take my word for it, try it for yourself.",21
64,2,7/3/2011 8:58:57 AM,Low back pain,"john moore, 55-64 Male  on Treatment for less than 1 month (Consumer)",1,1,1,"i was first burned and after 36 hrs removed patch as it was too painful, then got 12 hours of vomiting and then 24 hrs of headache and since then have had a sore spine, these capsicum patches given by a german friend with no warning are horrendous. brand was hansaplast, not listed below",2
65,2,6/6/2011 4:15:00 AM,Diabetic neuropathy,55-64 Male  on Treatment for 1 to 6 months (Consumer),5,5,5,"Instead opf applying the Capsicum topically, I use the strongest Mexican Hot Sauce I can find.  Valentine is a good brand.  I use it internally in two ways.  One, I use the sauce on eveerything I eat for the most part.  Two, I drink a tea everynight with 1 tsp. of red pepper in it.  After a while the heat goes away.  Your nose is always open and you will notice all sorts of pain decreasing.  I also use it for heart trouble.  It works as well as nitro for me.  If I get angina I drink the tea with 1 tsp. of red pepper and the angina goes away.  It has never failed yet.",7
66,2,2/5/2011 7:52:43 PM,Migraine headache,"Topical Pain Reliever Joint Care (Roll) , 45-54 Female  on Treatment for 5 to less than 10 years (Consumer)",4,5,5,"I find Capsaicin most useful when it is applied at a strength of 0.075% from a roll on dispenser directly to my temple or the area of my skull that is most affected by spasms & pain. There are 2 additional points that I would like to stress.  Firstly, it is best applied without touching the ointment directly, as it's something you don't want to get onto your hands, where it can dangerously be transferred to much more sensitive tissue, such as eyes.  Secondly, this treatment is most effective as an adjunctive therapeutic agent, along with effective analgesia and a hot, soaking bath. I would caution those whose skin is extremely sensitive to be very careful, and I can't stand anything stronger than the 0.025% capsaicin on my neck, though should I ever need to apply it to the bottoms of my feet it should be fine.",3
67,2,2/3/2011 3:29:19 PM,Allergic rhinitis (hayfever),25-34 Male  on Treatment for 6 months to less than 1 year (Consumer),3,3,4,good,4
68,2,2/1/2011 11:24:07 AM,Allergic rhinitis (hayfever),25-34 Male  on Treatment for 6 months to less than 1 year (Consumer),3,3,4,good,0
69,2,12/22/2010 12:07:10 PM,Other,"mag glycinate, 45-54 Male  on Treatment for 6 months to less than 1 year (Consumer)",5,5,5,I use that medication for leg cramps,1
70,2,11/23/2010 10:59:02 PM,Gastroesophageal reflux disease (GERD),55-64 Female  on Treatment for less than 1 month (Consumer),5,5,5,"Burning sensation first 2 days only.  Reduces hunger, so good for weight loss.",2
71,2,10/31/2010 9:53:29 PM,Other,"BeenBurned, 55-64 Female  on Treatment for less than 1 month (Consumer)",1,3,1,Severe heart burn shortly after ingesting 2 tablets. Did not use again. Will not use again!!!,4
72,2,11/17/2009 10:13:02 AM,Allergies,"marthahamill, 45-54 Female  on Treatment for 6 months to less than 1 year (Consumer)",5,5,5,My allergist recommended Sinol nasal spray for my allergies. Sinol contains capsaicin and has been a wonderful all natural product for me. Because I am on other medications I cannot use antihistamines and decongestants. Sinol with capsicum relieves my congestion quickly and my annoying allergy symptoms. ,3
73,2,7/22/2009 8:27:52 PM,Back pain,35-44 Male  on Treatment for 2 to less than 5 years (Consumer),5,5,5,"I have used this in the past, and has worked wonders,  You just have to get used to it. It will cause a burning/prickling sensation when you first use it. But it is worth, getting used to that sensation, because if you use it properly, it will alleviate your pain.  I mean, it won't totally get rid of your pain, but it does a better job, than other creams or liquids do.  Not to mention, it doesn't have a smell to it.",16
74,2,7/5/2009 9:28:28 PM,Fibromyalgia,"pailmoritz, 55-64 Female  on Treatment for less than 1 month (Consumer)",1,3,1,"I used capsacian applied to the skin for muscle pain, etc.  It feels like it is burning and does not ease the pain.",1
75,3,9/16/2018 11:38:05 PM,Hemorrhoids,"Sand-m, Compound Cissus Quadangularis, 55-64 on Treatment for 6 months to less than 1 year (Consumer)",5,5,5,"I have been taking this by pure coincidence. But it works. I take 1x2 or 2x2 a day. This alteady for 6 minths and after a month I've got real improvement. No bleeding, almost gone the swelling. Have some gas production. But hey....I feel 1000% better.",0
76,3,6/27/2017 11:27:39 PM,Fractures,"rajesh more, 35-44 Male  on Treatment for less than 1 month (Consumer)",5,5,5,this treatment very effective in bone fractures ligament injury tendons this has to be used empty stomach by boiling it in a glass of milk making it to remain acup of milk drain it and take this empty stomach in fractures for 21 days,0
77,3,12/20/2016 8:59:11 PM,Other,"MP, 55-64 Male  on Treatment for 2 to less than 5 years (Consumer)",5,5,5,I have been taking Cissus for about 4 years and it helped my joint point.  In the morning I could barely bend over to pick up the newspaper in the morning but after a week on Cissus about 90% of the pain went away and it has stayed away.  My wife started taking it about a year ago with similar results. ,18
78,3,5/13/2016 12:17:04 PM,Other,"mojo, 45-54 Male  on Treatment for 1 to 6 months (Consumer)",5,5,5,"recovering from shoulder surgery, increased range of motion, helped in recovery and strength",8
79,3,4/3/2016 12:48:21 AM,Fractures,65-74 on Treatment for less than 1 month (Consumer),2,2,1,I am on Warfarin for more than 10 yrs. As I am afraid of its interaction with this drug ( not available anywhere) I am afraid to use though its prescribed.,0
80,3,1/24/2016 3:14:17 AM,Fractures,"Indira, 55-64 on Treatment for less than 1 month (Consumer)",3,3,3,"I am given Bonion of Benito Pharmaceuticals, India. The medicine is not available in Mumbai. Where can I get it?",0
81,3,9/2/2015 5:16:06 AM,Other,"Sany123, 55-64 Female  (Consumer)",5,5,5,"I ordered Cissus Quadrangularis, 400 mg, from Swanson. I have NOT STARTED TAKING IT. All these reviews sound very encouraging, but no one tells us what brand they've used, and except for a couple people on very high doses, most others don't say how much they take. PLEASE HELP ME with this info!! I have osteoporosis, rheumatoid arthritis, avasular necrosis of the ball of my humerus, the bone that inserts into the shoulder joint, and many other health issues, including bone on bone in my left knee-I've already had a knee replacement on tne right knee. What brands are you using and what doses are you taking?? Many thanks.",9
82,3,8/27/2015 4:53:50 AM,Other,"dutchman1405, 65-74 Male  on Treatment for 10 years or more (Consumer)",5,5,5,"At 74 I am still very active and lift extremely heavy for my age (500+ lbs-rack deads, 300 lbs-full squat etc.).  I have recovered from 2 severely torn rotator cuff injuries in the last dozen years.  Instead of my normal, daily 2 X 2 usage(1600 X 2), I switched to a month or two at 3 X 3 (2400 X 3) along with a daily megadose of Omega 3 Fish Oil.  Within two weeks I would be back in the gym again, starting over with light weight, high reps.  My wife and I stay at the daily maintenance dosage and just crank it up if needed.  Cissus is a basic necessity for us in our natural health lifestyle. ",16
83,3,7/9/2015 2:33:25 PM,Weight loss,"Moto Gal, 45-54 Female  on Treatment for less than 1 month (Consumer)",5,4,5,"I bought mine originally for one of my old horses, so it's a bulk powder, fairly inexpensive, but great quality from a veterinary supply. The horse hates it and it's impossible to feed. So I decided to try it on myself. I'm 45 YO and extremely active but starting to struggle with weight maintenance and metabolism. I'm also sensitive to ANY kind of stimulant.
 On Cissus Quadrangularus I've only lost 2 lbs in 2 weeks. I'm assuming it's because of it's gelling effect making me feel less hungry before meals. Plus it works extremely well for interrupting cortisol if taken a bit before a meal. Its too early for me to tell if  the weight is simply me being more aware or truly the product. 

What has been the most apparent result how ever is 3 day female cycles, not week long, voluminous.  Women my age will understand what I mean. It's kind of like I'm 24 again in that respect.

 ALSO, I have chronically torn rotator cuffs in both arms and RA coming on in the shoulders knees and hands. ( my life has not been easy, nor easy on my body)

 I was MRI diagnosed, not self which often happens on here. The physical therapist told me at my age just keep doing what I am doing and when the tendons snap, he'll do surgery. Until then he wanted to just give me cortisone and Ketamine injections. Which I did once. Lost me insurance so I haven't had them again.
On the CQ,,, In only 2 weeks my shoulders have been feeling significantly improved, as well as my knees. My hands are only marginally better. My work and two very rigorous hobbies that make it difficult to expect any miracles.  

If you are buying this in bulk, you'll need to buy gel caps. Or wrap it in Organic, unbleached paper(sabot). The stuff tastes horrible, but for me I am seeing results worth the hassle and I like the idea of getting it in an un-processed to make it taste good form and being able to control my own dosage. ",3
84,3,6/25/2015 5:23:17 PM,Other,"Pauline, 45-54 Female  on Treatment for 1 to 6 months (Consumer)",5,5,5,"was told in July 2014 that I would need knee surgery. as had degenerative arthritis. declined and agreed to 6 monthly reviews. at the next appointment no surgery is required, pain is reduced to minimal, as long as I take the tablets. Took these on the advice of a physiotherapist. ",28
85,3,6/14/2015 3:42:09 PM,Other,"USP labs, 55-64 (Consumer)",5,5,5,I take SuperCissus for osteoarthritis. I can walk again and no pain from arthritis in spine. I take recommended dose age of 2t tablets 1600 mg twice daily. ,13
86,3,4/27/2015 9:56:32 PM,General Health &amp; Wellness,"Gordon, 45-54 Male  on Treatment for 2 to less than 5 years (Consumer)",5,5,5,"After reading The 4 Hour Body I decided to research Cissus Q.

After 10 hours of literature research I decided to try it.

Dose - Approx 1/2 gram daily
Results - 
  Weight loss from 240 lbs to 220 lbs over 4 weeks.
   Reduced body fat from 25% to 19% over 3 months.
   Increased feeling of energy and well being.
   Reduced triglycerides & no longer need Lipitor.

side effect
   Seemed to work as a stool softener in first weeks.
   Made me less sensitive to pain in sports situations (not necessarily a good thing)

I buy mine online via Ebay - low cost & good effect.",2
